-4.140818976854554023e+00,-7.718851362476955913e+00,1.100251647349179018e+00,-1.178238890133798122e-03,7.091336301527917385e-04,-8.964238762855529785e-01,4.431959092617034912e-01
9.804047654016284641e-01,-8.514733165253332459e+00,1.100251664603556723e+00,9.763788693817332387e-05,-1.371713820844888687e-03,8.781551718711853027e-01,4.783740341663360596e-01
-2.759948354662572712e+00,1.787040991254810862e+00,1.099240019665220780e+00,7.008866872638463974e-03,-2.112024463713169098e-02,-9.591501951217651367e-01,2.820209562778472900e-01
4.819535197906438029e+00,-3.688859497271293475e-02,1.100251667662921706e+00,-1.259069191291928291e-03,-5.530723719857633114e-04,-1.553353965282440186e-01,9.878609180450439453e-01
1.715279093336416372e+00,1.759332442309912370e+00,1.100230024012382346e+00,-2.931607654318213463e-03,-8.603204973042011261e-03,8.302931189537048340e-01,5.572528839111328125e-01
1.019117441394724821e+00,2.571641178778144798e+00,1.100251546546790582e+00,-1.056150882504880428e-03,8.807479753158986568e-04,-9.535893797874450684e-01,3.011072278022766113e-01
3.431842478788734718e-01,-3.114106562280330337e+00,1.100251538168801835e+00,4.856727609876543283e-04,-1.286567305214703083e-03,9.782587885856628418e-01,2.073832452297210693e-01
2.878229434346971871e+00,2.779794751783492668e+00,1.100251533361892964e+00,-1.099115121178328991e-03,8.264951175078749657e-04,-9.372313618659973145e-01,3.487057685852050781e-01
8.456941008701016615e-01,4.186425264483601083e+00,1.100251652904919553e+00,6.570004043169319630e-04,-1.208089524880051613e-03,9.974257946014404297e-01,7.169389724731445312e-02
8.095889421535522601e+00,-5.154648045924536959e+00,1.100251514663600050e+00,-3.191614523530006409e-04,-1.337647088803350925e-03,6.937947869300842285e-01,7.201714515686035156e-01
1.799662737777640853e+00,5.791918828218655335e+00,1.100251674991823636e+00,-1.051870873197913170e-03,8.858662913553416729e-04,-9.550403952598571777e-01,2.964727878570556641e-01
4.846539874701170980e+00,-5.088386615129564028e+00,1.100251668485918932e+00,-1.372646423988044262e-03,-8.337380859302356839e-05,-4.874824285507202148e-01,8.731317520141601562e-01
-7.301455933712826862e+00,3.252357050372693958e+00,1.100251640073246717e+00,-1.362530048936605453e-03,1.860629708971828222e-04,-6.484616994857788086e-01,7.612460255622863770e-01
-7.193669444702637250e-01,-4.485935241266912676e+00,1.100251518324344424e+00,-1.274431240744888783e-03,5.166497430764138699e-04,-8.163094520568847656e-01,5.776133537292480469e-01
3.619352064839503669e+00,1.320897794433767203e+00,1.100251646169952524e+00,6.970171234570443630e-04,-1.185448025353252888e-03,9.992652535438537598e-01,3.830637037754058838e-02
-1.886495957572309479e+00,-8.963175787902573077e+00,1.100251410641088334e+00,-1.189674483612179756e-03,6.897827261127531528e-04,-8.890602588653564453e-01,4.577881991863250732e-01
4.857791007426320640e+00,-3.004227378235788226e+00,1.100251540498608405e+00,-1.158708357252180576e-03,-7.406339864246547222e-04,-1.118231914006173611e-03,9.999984502792358398e-01
-5.586626422440908790e+00,-8.030039255792670999e-03,1.097383189534365533e+00,-1.295986585319042206e-03,-1.011080015450716019e-02,9.998121857643127441e-01,1.648767851293087006e-02
7.230918769571762716e+00,-6.620072517695625436e+00,1.100251658612162231e+00,-9.813957149162888527e-04,9.633359150029718876e-04,-9.748309850692749023e-01,2.229413390159606934e-01
3.426658214009259851e+00,-3.442396170053720450e+00,1.100251639245684032e+00,-2.054102515103295445e-04,-1.359761110506951809e-03,7.519577741622924805e-01,6.592097878456115723e-01
6.189585942005132679e+00,5.276530958805990323e+00,1.100251546773105105e+00,-9.927321225404739380e-04,9.516557911410927773e-04,-9.721249938011169434e-01,2.344595491886138916e-01
5.041009016757481476e+00,3.853999891008485168e+00,1.120443782812067690e+00,1.087021920830011368e-02,-2.063063671812415123e-03,7.041712105274200439e-02,9.974563717842102051e-01
-5.200403327471106785e+00,-8.153650886017468125e+00,1.100251661263449865e+00,-1.257447176612913609e-03,-5.567380576394498348e-04,-1.524520367383956909e-01,9.883099794387817383e-01
7.333353151307500539e+00,-6.408539022895376469e+00,1.100251412546537022e+00,-1.277618692256510258e-03,5.086853634566068649e-04,-8.127001523971557617e-01,5.826805830001831055e-01
-7.292217828445001437e+00,2.332220506847328956e+00,1.100251515232208099e+00,3.432131488807499409e-04,-1.331664621829986572e-03,9.499885439872741699e-01,3.122819066047668457e-01
6.193311180944650829e+00,2.258014532302881072e+00,1.100246571302183396e+00,8.058717940002679825e-04,-8.283085480798035860e-05,9.994115829467773438e-01,3.429077193140983582e-02
-1.294123652391019785e+00,3.421419961329920323e+00,1.100251639098664080e+00,-1.224318519234657288e-03,-6.262266542762517929e-04,-9.689342975616455078e-02,9.952938556671142578e-01
-3.056661869012367916e+00,6.482143839934988883e+00,1.100251664142061436e+00,-1.073508174158632755e-03,-8.594933315180242062e-04,1.050773784518241882e-01,9.944631457328796387e-01
-2.629203276669881184e+00,6.548715863131690185e+00,1.100251656600629291e+00,-1.248900312930345535e-03,-5.756591563113033772e-04,-1.375092118978500366e-01,9.904995560646057129e-01
1.882730997468486489e+00,6.778781560155364261e+00,1.100251524541554060e+00,-1.351334271021187305e-03,2.549790369812399149e-04,-6.862639188766479492e-01,7.273513674736022949e-01
7.424846388698647992e+00,-1.787747733277902595e+00,1.100251524230519307e+00,2.592958626337349415e-04,-1.350520178675651550e-03,9.286065697669982910e-01,3.710632324218750000e-01
6.719442705558598128e+00,-2.345699934104843898e+00,1.100251662673163766e+00,-1.175575191155076027e-03,7.135545602068305016e-04,-8.980852961540222168e-01,4.398194253444671631e-01
-4.265161801621895954e+00,4.066269605977537616e+00,1.100251678066493710e+00,1.757504833221901208e-05,-1.375077757984399796e-03,8.487960696220397949e-01,5.287187099456787109e-01
3.423573058739375785e+00,-5.234490371780627704e+00,1.100251645514195298e+00,-1.217396697029471397e-03,6.395859527401626110e-04,-8.692008256912231445e-01,4.944572746753692627e-01
8.913361855347625706e+00,-1.123111769049313757e+00,1.100251644902700887e+00,-5.296142189763486385e-04,-1.269123400561511517e-03,5.692713856697082520e-01,8.221485018730163574e-01
-2.798935257126364817e-01,2.874478675596522592e+00,1.100251526371428534e+00,-6.414070958271622658e-05,-1.373678329400718212e-03,8.159011602401733398e-01,5.781899690628051758e-01
-1.707643806445530599e+00,-2.368664014312280131e+00,1.103475395556484440e+00,4.660446196794509888e-03,1.177781075239181519e-02,9.950730800628662109e-01,9.833193570375442505e-02
-6.571731039022620458e+00,6.252791851325938843e+00,1.100251656060730721e+00,-9.431560756638646126e-04,-1.000800984911620617e-03,2.427406907081604004e-01,9.700903296470642090e-01
3.693194127369921365e+00,7.423651022077677020e+00,1.100251654929551126e+00,-9.411163046024739742e-04,1.002714270725846291e-03,-9.831433892250061035e-01,1.828320175409317017e-01
4.403172130302831278e+00,6.074851620435990363e+00,1.100251655011132979e+00,1.011844360618852079e-04,-1.371454098261892796e-03,8.793925642967224121e-01,4.760953783988952637e-01
6.343446202659621669e-01,-9.371063086267495734e+00,1.100251400352546094e+00,-8.871830650605261326e-04,1.050725230015814304e-03,-9.913831949234008789e-01,1.309864968061447144e-01
-9.549523387112266448e+00,-2.624039194125577623e+00,1.100251655587101363e+00,-1.346716075204312801e-03,2.783493837341666222e-04,-6.987671852111816406e-01,7.153478264808654785e-01
-2.011962290618689142e+00,-2.679072823232716338e+00,1.103589914380666670e+00,-1.648829877376556396e-02,3.209590166807174683e-02,-8.334888815879821777e-01,5.513568520545959473e-01
4.443864207946015554e+00,1.668873858716406922e+00,1.109678036869525153e+00,1.495070682722143829e-05,4.004048556089401245e-02,9.967612624168395996e-01,6.974124163389205933e-02
1.089905612326262041e+00,6.283880973406589021e+00,1.100251651174386502e+00,-1.332181273028254509e-03,-3.411936922930181026e-04,-3.137361407279968262e-01,9.495092034339904785e-01
-8.260955485378863372e+00,-4.230117956029223691e+00,1.100251657473123368e+00,-8.860809030011296272e-04,-1.051676226779818535e-03,2.962814271450042725e-01,9.550998210906982422e-01
-6.724070591074404746e-01,-1.821683048627592116e+00,1.100251675157383646e+00,6.934331031516194344e-04,-1.187564572319388390e-03,9.991438984870910645e-01,4.134901985526084900e-02
-7.663263385075795853e+00,-2.882245566938963499e+00,1.100251640560154343e+00,-1.374842715449631214e-03,-2.971164030896034092e-05,-5.211884975433349609e-01,8.534404635429382324e-01
-9.003754941934532852e+00,2.962195325209389107e-01,1.100251521427302981e+00,-3.838021657429635525e-04,-1.320539391599595547e-03,6.579589843750000000e-01,7.530525922775268555e-01
-6.669058154666278604e+00,-1.871388591036281523e-01,1.100251648845553376e+00,-1.224164268933236599e-03,6.265119882300496101e-04,-8.638618588447570801e-01,5.037270784378051758e-01
-3.968517486757729085e+00,-1.894153540584589068e+00,1.100251526413290604e+00,-1.078521483577787876e-03,8.531778585165739059e-04,-9.454954266548156738e-01,3.256326913833618164e-01
2.606245299975813889e+00,-5.588454248151326631e+00,1.100251641595005880e+00,-6.168656400404870510e-04,-1.229064655490219593e-03,5.105175971984863281e-01,8.598662614822387695e-01
6.849592216107218690e-01,5.856205030581428161e+00,1.100251663053557927e+00,-1.002902397885918617e-03,-9.409317281097173691e-04,1.826418638229370117e-01,9.831786751747131348e-01
4.835221418843383412e-01,4.829667348982034980e+00,1.100251635671407380e+00,-1.245993422344326973e-03,5.818961071781814098e-04,-8.451004624366760254e-01,5.346058607101440430e-01
-2.015634888084969489e+00,8.804882440089954798e+00,1.100251648978286534e+00,-1.370423589833080769e-03,-1.143583867815323174e-04,-4.676167666912078857e-01,8.839303255081176758e-01
-1.711430569746100971e+00,-3.963403363120429734e+00,1.100251649258539466e+00,-8.939275867305696011e-04,1.044995617121458054e-03,-9.905209541320800781e-01,1.373554319143295288e-01
-6.885592760514268384e+00,-3.037220532771597981e+00,1.100251679905145830e+00,3.366844903212040663e-04,-1.333339721895754337e-03,9.484355449676513672e-01,3.169675171375274658e-01
-8.666856284498177132e+00,3.135568089826243021e+00,1.100251636904998831e+00,-1.277944305911660194e-03,5.078715039417147636e-04,-8.123211264610290527e-01,5.832090377807617188e-01
-8.695777956045334989e+00,-1.203482334513504171e+00,1.100251628138821713e+00,-1.330305123701691628e-03,3.483983164187520742e-04,-7.352105975151062012e-01,6.778374314308166504e-01
-1.994970229091219682e+00,-7.445141725645208375e+00,1.100251515666696767e+00,-5.777846672572195530e-04,-1.247901003807783127e-03,5.373873710632324219e-01,8.433344364166259766e-01
-1.511552696524127937e+00,1.484610724160669637e+00,1.100251520763101398e+00,-7.216673111543059349e-05,-1.373273436911404133e-03,8.125094175338745117e-01,5.829465389251708984e-01
1.918852518279344110e+00,4.540486572364152096e+00,1.097573210232686058e+00,-4.952023271471261978e-03,-1.531075034290552139e-02,9.978001117706298828e-01,6.431404501199722290e-02
-1.011420811907728368e+00,-8.943222047842430911e+00,1.100251644164241371e+00,-4.401670885272324085e-04,-1.302857301197946072e-03,6.250159740447998047e-01,7.806109189987182617e-01
-1.557532834378401176e+00,8.971147189487561846e+00,1.100251525286424892e+00,-1.364306779578328133e-03,1.726448826957494020e-04,-6.409366726875305176e-01,7.675925493240356445e-01
-1.805237742008667379e+00,5.640523920810965208e+00,1.100251644031404741e+00,-1.526074920548126101e-04,-1.366697018966078758e-03,7.769161462783813477e-01,6.296027898788452148e-01
7.272687948322143825e+00,1.473201343194234347e+00,1.100251533858650044e+00,-1.235648756846785545e-03,6.035774713382124901e-04,-8.543151617050170898e-01,5.197535753250122070e-01
7.471765311203641069e+00,2.800818589329885810e+00,1.100251660001031473e+00,-1.005612662993371487e-03,9.380269912071526051e-04,-9.688369035720825195e-01,2.476961612701416016e-01
-3.158158233093887546e+00,-3.051108228645305953e+00,1.100251526376051059e+00,-3.176880709361284971e-04,-1.337997266091406345e-03,6.945800185203552246e-01,7.194142341613769531e-01
5.538332614200199622e+00,3.460663113482975728e+00,1.103913357846008081e+00,-5.714576225727796555e-03,-8.542694151401519775e-03,5.776148438453674316e-01,8.162447214126586914e-01
1.089903109138941062e+00,-4.840556987490440832e+00,1.096672557318061791e+00,1.087588723748922348e-02,-1.687950338236987591e-03,-3.332039117813110352e-01,9.427905678749084473e-01
-1.572664367167635691e+00,-4.190971332292576790e+00,1.100251412480293123e+00,3.030677326023578644e-04,-1.341366325505077839e-03,9.401768445968627930e-01,3.406844437122344971e-01
-4.722841888923489329e+00,-4.248565877461215834e+00,1.100251405922782366e+00,-1.365798641927540302e-03,-1.603348355274647474e-04,-4.376555383205413818e-01,8.991416096687316895e-01
-5.827503303934066459e+00,1.724045129493172901e+00,1.100251684044149858e+00,-1.369938603602349758e-03,-1.200350452563725412e-04,-4.639773070812225342e-01,8.858461380004882812e-01
2.532339139524717009e+00,2.287097102270138294e+00,1.100251548138333479e+00,-1.348166377283632755e-03,-2.712209534365683794e-04,-3.628642261028289795e-01,9.318410158157348633e-01
1.674831123795433641e+00,3.084036483444885235e+00,1.100251664375681671e+00,-1.106359646655619144e-03,8.167694322764873505e-04,-9.341236948966979980e-01,3.569470643997192383e-01
2.570789623282887515e+00,7.372277636477668317e+00,1.100251549693539888e+00,-1.354367821477353573e-03,-2.383990649832412601e-04,-3.853856921195983887e-01,9.227546453475952148e-01
5.458251993916261924e+00,8.241250446988024336e+00,1.100251652823435844e+00,2.463844066369347274e-05,-1.374963321723043919e-03,8.515108227729797363e-01,5.243352651596069336e-01
3.675359682210039391e+00,6.745338829950401127e+00,1.100251540009114626e+00,-1.365916337817907333e-03,-1.593500492163002491e-04,-4.383145868778228760e-01,8.988206982612609863e-01
2.047007382246991636e+00,1.340358496846536074e+00,1.100251641549378601e+00,-7.537817000411450863e-04,-1.150191645137965679e-03,4.085123240947723389e-01,9.127517342567443848e-01
-9.583413814465154834e-01,6.014289752169187153e+00,1.100251513669063597e+00,-5.786994588561356068e-04,-1.247470616362988949e-03,5.367664098739624023e-01,8.437298536300659180e-01
-4.529129341065858405e+00,2.310711511543446228e+00,1.100251664466153523e+00,-1.375118386931717396e-03,-1.224164952873252332e-05,-5.320035219192504883e-01,8.467410802841186523e-01
-1.472237048959250671e-01,5.435147308383179166e+00,1.100251537188145612e+00,-1.370288664475083351e-03,1.160010069725103676e-04,-6.086080074310302734e-01,7.934699654579162598e-01
1.474223501357207811e+00,-1.344543273385023330e+00,1.100251533475951504e+00,2.988616179209202528e-04,-1.342311967164278030e-03,9.391039609909057617e-01,3.436305820941925049e-01
-2.806115824201870002e+00,-6.801459758934220723e-01,1.105608903373973551e+00,-1.573203131556510925e-02,5.339453928172588348e-03,-9.194607138633728027e-01,3.928308486938476562e-01
-8.378369248297728333e+00,2.915046471375811077e+00,1.100251648540445659e+00,-7.875017472542822361e-04,-1.127380528487265110e-03,3.813124001026153564e-01,9.244452714920043945e-01
3.185265203780941690e+00,4.063892133266373108e+00,1.115287751527686222e+00,-6.391319446265697479e-03,-1.782139018177986145e-02,9.478366374969482422e-01,3.181937932968139648e-01
-4.165643866028702291e+00,-7.235081399307156325e+00,1.100251407322694330e+00,-1.361108617857098579e-03,1.961627276614308357e-04,-6.540949940681457520e-01,7.564112544059753418e-01
3.551939797222433803e+00,-4.422471019299143435e+00,1.100251667418914447e+00,-1.361503847874701023e-03,-1.934775500558316708e-04,-4.156930744647979736e-01,9.095039963722229004e-01
-1.742458855601915824e+00,-4.800341139746527319e-01,1.077478751902582355e+00,1.025239080190658569e-01,-2.636652067303657532e-02,-2.835703790187835693e-01,9.530905485153198242e-01
9.561023752970838174e+00,-1.849128734025720533e+00,1.100562117017604535e+00,-5.919539835304021835e-03,8.405334665440022945e-05,-2.916947305202484131e-01,9.564932584762573242e-01
-7.261143525840842550e+00,3.560053534231408356e+00,1.100251644313062549e+00,-7.940941140986979008e-04,1.122735091485083103e-03,-9.989526867866516113e-01,4.573584720492362976e-02
2.030527051225401891e+00,-9.606629458033117075e+00,1.100251658332203508e+00,-1.227727276273071766e-03,-6.195321329869329929e-04,-1.023425087332725525e-01,9.947483539581298828e-01
-1.105112429441003519e+00,7.549090181315790460e+00,1.100251673310742806e+00,4.505493270698934793e-04,-1.299293129704892635e-03,9.722624421119689941e-01,2.338887006044387817e-01
-4.055391845643483428e+00,6.414971576292060718e+00,1.100251647294864910e+00,-1.221471466124057770e-04,-1.369745703414082527e-03,7.907336354255676270e-01,6.121588945388793945e-01
-5.465351398607216638e+00,-1.029860315458125397e+00,1.100251630655422641e+00,-5.829609581269323826e-04,-1.245490391738712788e-03,5.338837504386901855e-01,8.455567955970764160e-01
7.201555868224254198e+00,-1.717053096171053728e+00,1.100251650691902006e+00,-1.185638247989118099e-03,6.967045483179390430e-04,-8.917123675346374512e-01,4.526004493236541748e-01
5.804436743582393810e+00,8.395660700935446030e+00,1.100251643746221974e+00,-9.983312338590621948e-04,-9.457660489715635777e-04,1.874082833528518677e-01,9.822812676429748535e-01
